Timestamp,Open,High,Low,Close
8/27/2020,165.93,166.57,165.27,165.43
8/26/2020,165.99,166.03,165.46,165.65
8/25/2020,166.94,166.94,165.74,165.88
8/24/2020,167.2,167.24,166.72,167.01
8/21/2020,166.86,167.36,166.74,167.09
8/20/2020,166.57,167.17,166.44,166.94
8/19/2020,166.46,166.86,166.38,166.56
8/18/2020,166.13,166.5,166.02,166.42
8/17/2020,165.6,166.26,165.53,166.2
8/14/2020,165.25,165.8,165.24,165.75
8/13/2020,166.42,166.59,165.26,165.55
8/12/2020,166.85,166.87,165.92,166.23
8/11/2020,167.38,167.49,166.55,166.65
8/10/2020,167.15,167.63,166.88,167.49
8/7/2020,167.37,167.66,167.06,167.16
8/6/2020,167.01,167.8,166.91,167.59
8/5/2020,167.95,167.99,166.99,167.09
8/4/2020,167.3,168,167.18,167.8
8/3/2020,167.43,167.47,167.02,167.3
7/31/2020,167.7,168,167.24,167.51
7/30/2020,166.99,167.79,166.91,167.68
7/29/2020,167.14,167.28,166.82,166.94
7/28/2020,166.5,167.23,166.48,167.12
7/27/2020,166.05,166.86,165.95,166.79
7/24/2020,166.76,166.97,165.94,166.08
7/23/2020,166.78,166.88,166.58,166.71
7/22/2020,166.36,166.94,166.19,166.92
7/21/2020,166.23,166.44,166.05,166.36
7/20/2020,166.18,166.53,165.76,166.36
7/17/2020,166.4,166.67,166.09,166.26
7/16/2020,166.16,166.73,166.06,166.61
7/15/2020,166.02,166.46,165.91,166.11
7/14/2020,165.97,166.24,165.73,166.19
7/13/2020,166.47,166.48,165.53,165.62
7/10/2020,166.4,166.91,166.33,166.62
7/9/2020,166,166.6,165.95,166.51
7/8/2020,166.1,166.36,166.01,166.12
7/7/2020,166.06,166.29,165.71,165.87
7/6/2020,165.87,166.14,165.61,165.95
7/3/2020,165.97,166.23,165.84,166.01
7/2/2020,165.18,166.05,165.03,166
7/1/2020,166.14,166.19,165.19,165.28
6/30/2020,166.57,166.85,166.15,166.51
6/29/2020,166.74,166.85,166.34,166.65
6/26/2020,166.38,166.79,166.31,166.69
6/25/2020,166.1,166.71,166.08,166.54
6/24/2020,165.52,166.11,165.19,166
6/23/2020,165.84,166.12,165.44,165.6
6/22/2020,165.73,166.36,165.59,166.1
6/19/2020,165.6,165.78,165.29,165.67
6/18/2020,165.27,165.75,165.15,165.58
6/17/2020,165.33,165.62,164.79,165.39
6/16/2020,165.21,165.57,164.89,165.39
6/15/2020,165.61,165.97,165.27,165.51
6/12/2020,165.24,165.59,164.89,165.56
6/11/2020,164.27,165.33,164.11,165.23
6/10/2020,163.46,164.17,163.24,163.8
6/9/2020,163.6,164.01,163.29,163.45
6/8/2020,163.07,163.68,162.78,163.5
6/5/2020,163.83,163.98,162.94,163.14
6/4/2020,164.32,164.62,163.65,163.82
6/3/2020,164.94,165.15,164.14,164.25
6/2/2020,165.2,165.43,164.95,165.14
6/1/2020,165.65,165.7,164.75,164.93
5/29/2020,165.43,165.85,165.28,165.74
5/28/2020,165.1,165.6,164.96,165.33
5/27/2020,165.56,165.81,164.78,165.35
5/26/2020,166.39,166.44,165.29,165.44
5/25/2020,166.33,166.56,166.26,166.34
5/22/2020,166.39,166.8,166.21,166.4
5/21/2020,166.17,166.55,165.94,166.43
5/20/2020,166.04,166.25,165.79,166
5/19/2020,166.1,166.39,165.54,165.98
5/18/2020,167.03,167.37,165.89,166.44
5/15/2020,166.9,167.51,166.87,167.02
5/14/2020,166.84,167.36,166.78,166.93
5/13/2020,166.83,167.2,166.69,166.91
5/12/2020,166.46,166.77,166.08,166.65
5/11/2020,166.75,167.02,166.41,166.81
5/8/2020,167.15,167.52,166.8,167.05
5/7/2020,166.77,167.36,166.17,167.17
5/6/2020,167.43,167.51,166.47,166.58
5/5/2020,167.41,167.83,166.7,167.69
5/4/2020,167.65,167.97,167.05,167.32
4/30/2020,166.23,167.85,166.22,167.71
4/29/2020,166.03,166.56,165.86,166.34
4/28/2020,165.68,166.12,165.37,166.03
4/27/2020,165.96,166.19,165.51,165.73
4/24/2020,165.66,166.15,165.55,166.04
4/23/2020,165.13,165.76,164.57,165.38
4/22/2020,165.99,166.23,164.95,165.28
4/21/2020,165.82,166.54,165.73,166.19
4/20/2020,165.93,166.29,165.47,165.69
4/17/2020,165.72,166.17,165.45,166.13
4/16/2020,165.71,166.18,165.32,165.95
4/15/2020,164.7,166.06,164.64,165.96
4/14/2020,163.75,164.99,163.56,164.82
4/9/2020,163.4,164.37,163.29,164.18
4/8/2020,164.07,164.59,163.28,163.74
4/7/2020,165.09,165.18,163.52,163.77
4/6/2020,165.13,165.33,164.7,165.1
4/3/2020,165.24,165.72,165.08,165.34
4/2/2020,165.84,165.88,164.88,165.2
4/1/2020,165.98,166.76,165.51,165.85
3/31/2020,166.12,166.44,165.61,165.79
3/30/2020,166.22,167.11,165.9,166.88
3/27/2020,164.23,166.35,164.18,165.84
3/26/2020,162.97,164.63,162.97,164.35
3/25/2020,163.78,164.06,162.62,162.9
3/24/2020,164.41,164.66,163.47,163.55
3/23/2020,163.97,164.82,163.5,164.4
3/20/2020,161.81,164.12,161.8,163.7
3/19/2020,163.29,164.46,160.8,161.22
3/18/2020,164.67,164.67,161.52,162.07
3/17/2020,165.28,165.75,164.18,165.21
3/16/2020,167.88,168.53,165.25,165.45
3/13/2020,169.6,169.85,166.4,167.45
3/12/2020,170.09,170.92,169.18,169.78
3/11/2020,170.35,171.19,169.83,170.05
3/10/2020,170.83,171.19,168.69,170.87
3/9/2020,170.49,172.59,170.33,171.51
3/6/2020,169.22,170.1,169.19,169.8
3/5/2020,167.91,169.26,167.86,168.95
3/4/2020,168.59,168.72,167.82,168.26
3/3/2020,167.77,168.61,167.19,168.1
3/2/2020,168.18,168.74,167.36,168.19
2/28/2020,166.88,168.15,166.88,167.82
2/27/2020,166.35,167.25,166.22,166.94
2/26/2020,166.24,166.66,165.74,166.19
2/25/2020,165.73,166.57,165.57,166.38
2/24/2020,165.75,166.22,165.49,165.94
2/21/2020,165.34,165.73,165.13,165.29
2/20/2020,164.91,165.48,164.87,165.32
2/19/2020,164.77,165.1,164.64,165.02
2/18/2020,164.87,165.28,164.65,164.89
2/17/2020,164.71,164.88,164.44,164.81
2/14/2020,164.65,164.95,164.46,164.84
2/13/2020,164.52,165,164.41,164.63
2/12/2020,164.53,164.56,164.08,164.38
2/11/2020,164.84,164.91,164.49,164.62
2/10/2020,164.69,165.05,164.37,164.93
2/7/2020,164.23,164.78,164.2,164.54
2/6/2020,164.07,164.32,163.78,164.18
2/5/2020,164.69,164.99,164.01,164.28
2/4/2020,165.42,165.43,164.61,164.89
2/3/2020,165.46,165.5,164.98,165.24
1/31/2020,164.65,165.66,164.52,165.4
1/30/2020,164.59,165.01,164.59,164.93
1/29/2020,164.02,164.64,163.77,164.42
1/28/2020,164.47,164.84,163.84,164.04
1/27/2020,164.11,164.63,163.77,164.59
1/24/2020,163.18,163.9,162.96,163.64
1/23/2020,162.77,163.45,162.71,163.39
1/22/2020,162.4,162.86,162.27,162.69
1/21/2020,162.11,162.63,161.91,162.57
1/20/2020,162.12,162.12,161.88,162.03
1/17/2020,162.02,162.18,161.82,161.97
1/16/2020,161.98,162.16,161.71,162.08
1/15/2020,161.41,162.08,161.37,161.82
1/14/2020,161.1,161.44,161.01,161.37
1/13/2020,161.72,161.79,161.07,161.12
1/10/2020,161.67,161.79,161.21,161.71
1/9/2020,161.67,161.87,161.37,161.5
1/8/2020,162.86,163.58,161.62,162.14
1/7/2020,162.57,162.67,162.27,162.48
1/6/2020,162.81,162.96,162.43,162.6
1/3/2020,161.46,162.74,161.46,162.48
1/2/2020,160.9,161.78,160.55,161.62
12/30/2019,161.94,162.04,160.78,160.85
12/27/2019,162.05,162.15,161.78,161.97
12/23/2019,161.92,162.24,161.66,161.79
12/20/2019,161.62,161.99,161.42,161.9
12/19/2019,161.96,162.02,161.26,161.64
12/18/2019,162.47,162.76,161.71,161.84
12/17/2019,162.39,162.65,162.32,162.49
12/16/2019,162.52,162.79,162.16,162.28
12/13/2019,161.59,162.67,161.11,162.46
12/12/2019,163.06,163.35,161.97,162.11
12/11/2019,162.67,163.24,162.53,162.99
12/10/2019,162.7,162.81,162.43,162.59
12/9/2019,162.46,162.95,162.38,162.73
12/6/2019,162.54,162.8,162.19,162.45
12/5/2019,162.62,162.76,161.98,162.24
12/4/2019,162.98,163.23,162.48,162.62
12/3/2019,161.94,163.06,161.66,162.96
12/2/2019,162.91,162.92,161.77,161.84
11/29/2019,163.21,163.32,162.83,162.99
11/28/2019,163.34,163.52,163.08,163.18
11/27/2019,163.22,163.44,163.05,163.27
11/26/2019,162.96,163.41,162.8,163.37
11/25/2019,163.07,163.16,162.86,163.01
11/22/2019,162.57,163.19,162.23,163.16
11/21/2019,163.16,163.27,162.48,162.67
11/20/2019,162.92,163.48,162.87,163.01
11/19/2019,162.76,162.92,162.58,162.83
11/18/2019,162.81,162.98,162.47,162.76
11/15/2019,162.84,162.97,162.57,162.77
11/14/2019,162.18,163.07,162.18,162.91
11/13/2019,161.67,162.37,161.59,162.28
11/12/2019,161.59,161.75,161.18,161.46
11/11/2019,161.56,161.91,161.38,161.48
11/8/2019,161.32,161.81,161.04,161.61
11/7/2019,162.79,162.89,161.09,161.49
11/6/2019,162.37,162.86,162.14,162.59
11/5/2019,162.82,162.87,162.22,162.45
11/4/2019,163.39,163.39,162.83,162.91
11/1/2019,163.76,163.91,163.27,163.34
10/31/2019,163.16,163.95,163.09,163.68
10/30/2019,162.97,163.28,162.71,162.98
10/29/2019,162.6,163.06,162.52,162.96
10/28/2019,163.18,163.27,162.48,162.62
10/25/2019,163.59,163.72,163.04,163.27
10/24/2019,163.47,163.88,163.08,163.75
10/23/2019,163.6,163.85,163.36,163.59
10/22/2019,162.8,163.65,162.68,163.34
10/21/2019,163.37,163.38,162.7,162.81
10/18/2019,163.65,163.8,163.16,163.41
10/17/2019,163.56,163.85,162.65,163.64
10/16/2019,163.64,164.21,163.29,163.5
10/15/2019,164.49,164.74,163.55,163.81
10/14/2019,164.3,164.86,164.24,164.5
10/11/2019,164.59,165.07,164,164.31
10/10/2019,165.98,166.06,164.49,164.92
10/9/2019,166.44,166.48,165.77,165.97
10/8/2019,166.16,166.61,165.78,166.59
10/7/2019,166.46,166.64,166.09,166.23
10/4/2019,166.45,166.67,166.25,166.41
10/3/2019,165.8,166.7,165.8,166.38
10/2/2019,165.78,165.96,165.52,165.71
10/1/2019,166.15,166.17,165.23,166.12
9/30/2019,166.27,166.28,165.69,166.17
9/27/2019,166.27,166.46,165.97,166.13
9/26/2019,166.03,166.38,165.95,166.24
9/25/2019,166.8,166.89,165.85,166.28
9/24/2019,166.11,166.8,165.95,166.65
9/23/2019,165.52,166.56,165.21,166.46
9/20/2019,165.24,165.76,165.15,165.39
9/19/2019,164.99,165.32,164.78,165.22
9/18/2019,164.79,165.4,164.57,165.29
9/17/2019,164.91,165.08,164.59,164.79
9/16/2019,164.43,165.05,164.32,164.9
9/13/2019,165.44,165.55,164.1,164.36
9/12/2019,165.95,167.54,165.15,165.85
9/11/2019,165.72,166.3,165.57,166.16
9/10/2019,166.23,166.44,165.67,165.9
9/9/2019,167.13,167.22,166.11,166.16
9/6/2019,166.42,167.26,166.16,167.15
9/5/2019,168.02,168.02,166.42,166.76
9/4/2019,168.42,168.45,167.43,167.97
9/3/2019,168.34,169.12,168.26,168.77
9/2/2019,168.63,168.65,168.05,168.41
8/30/2019,168.36,168.72,168.08,168.55
8/29/2019,168.65,168.81,168.02,168.39
8/28/2019,168.45,168.91,168.33,168.75
8/27/2019,167.96,168.52,167.9,168.39
8/26/2019,168.53,168.66,167.67,167.97
8/23/2019,167.46,168.28,166.93,167.99
8/22/2019,168.18,168.39,167.1,167.49
8/21/2019,168.21,168.28,167.64,168.13
8/20/2019,167.64,168.64,167.64,168.35
8/19/2019,168.17,168.29,167.27,167.6
8/16/2019,168.84,169.03,167.59,168.05
8/15/2019,167.85,169.11,167.63,168.51
8/14/2019,167.16,167.94,167.07,167.76
8/13/2019,166.95,167.29,166.76,167.13
8/12/2019,166.6,167.13,166.48,166.89
8/9/2019,166.95,167,166.41,166.61
8/8/2019,166.45,166.87,165.83,166.38
8/7/2019,166.2,167.19,166.17,166.81
8/6/2019,166.06,166.19,165.57,166.03
8/5/2019,165.43,166.08,165.38,165.67
8/2/2019,165.17,165.55,165.07,165.27
8/1/2019,164.48,165.33,164.18,164.89
7/31/2019,164.06,164.73,163.97,164.52
7/30/2019,163.88,164.1,163.81,164
7/29/2019,163.77,164.02,163.72,163.91
7/26/2019,163.7,163.75,163.37,163.66
7/25/2019,163.71,164.37,162.94,163.46
7/24/2019,163.23,163.96,163.19,163.75
7/23/2019,163.06,163.42,163.01,163.36
7/22/2019,162.84,163.24,162.74,163.23
7/19/2019,162.92,163.02,162.72,162.84
7/18/2019,162.57,163.08,162.47,162.7
7/17/2019,161.92,162.58,161.89,162.38
7/16/2019,161.78,162.13,161.61,161.79
7/15/2019,161.19,161.87,160.94,161.78
7/12/2019,161,161.33,160.7,161.13
7/11/2019,161.99,162.18,160.95,161.27
7/10/2019,162.5,162.53,161.47,161.96
7/9/2019,162.8,162.91,162.49,162.66
7/8/2019,162.86,163.15,162.74,162.96
7/5/2019,163.39,163.41,162.44,162.63
7/4/2019,163.17,163.5,163.06,163.3
7/3/2019,163.04,163.35,162.98,163.12
7/2/2019,162.75,162.95,162.42,162.8
7/1/2019,162.02,162.78,161.92,162.75
6/28/2019,162.12,162.29,161.91,162.19
6/27/2019,161.81,162.22,161.37,162.07
6/26/2019,162.21,162.27,161.71,161.95
6/25/2019,161.9,162.36,161.9,162.33
6/24/2019,161.47,162.04,161.47,161.92
6/21/2019,162,162.1,161.4,161.52
6/20/2019,162.04,162.15,161.86,162.09
6/19/2019,162.12,162.17,161.54,161.61
6/18/2019,160.99,162.33,160.96,162.31
6/17/2019,161.16,161.2,160.87,161.01
6/14/2019,161.08,161.44,161.04,161.23
6/13/2019,160.9,161.14,160.84,160.99
6/12/2019,160.83,161.07,160.77,160.93
6/11/2019,160.56,160.87,160.43,160.81
6/10/2019,161,161.11,160.51,160.56
6/7/2019,160.75,161.25,160.7,161.17
6/6/2019,160.62,160.99,160.09,160.84
6/5/2019,160.39,160.73,160.27,160.57
6/4/2019,160.37,160.57,160.28,160.35
6/3/2019,160.48,160.58,160.22,160.26
5/31/2019,160.22,160.52,160.19,160.23
5/30/2019,159.73,160.1,159.61,159.89
5/29/2019,159.8,160.02,159.74,159.91
5/28/2019,159.44,159.82,159.41,159.69
5/27/2019,159.24,159.58,159.07,159.53
5/24/2019,159.17,159.22,158.99,159.13
5/23/2019,158.8,159.29,158.75,159.11
5/22/2019,158.41,158.79,158.33,158.61
5/21/2019,158.63,158.79,158.22,158.38
5/20/2019,158.87,158.96,158.52,158.68
5/17/2019,158.93,159.3,158.75,158.95
5/16/2019,158.95,159.16,158.67,158.84
5/15/2019,158.55,159.32,158.46,158.83
5/14/2019,158.4,158.61,158.2,158.48
5/13/2019,158.22,158.5,157.99,158.41
5/10/2019,158.01,158.29,157.83,158.14
5/9/2019,158.03,158.43,157.99,158.15
5/8/2019,157.95,158.36,157.81,158.09
5/7/2019,157.48,158.07,157.13,157.97
5/6/2019,157.4,157.75,157.2,157.33
5/3/2019,157.01,157.34,156.71,157.15
5/2/2019,157.05,157.37,156.86,157.13
4/30/2019,157.37,157.58,156.73,157.2
4/29/2019,157.69,157.73,157.22,157.44
4/26/2019,157.66,157.81,157.44,157.71
4/25/2019,157.59,157.69,157.45,157.58
4/24/2019,156.88,157.67,156.85,157.62
4/23/2019,156.9,157.02,156.6,156.83
4/18/2019,156.31,157.16,156.22,157.11
4/17/2019,156.39,156.48,155.95,156.19
4/16/2019,156.54,156.83,156.28,156.49
4/15/2019,156.48,156.65,156.22,156.55
4/12/2019,157.53,157.68,156.45,156.51
4/11/2019,157.71,157.76,157.4,157.47
4/10/2019,157.43,157.89,157.29,157.78
4/9/2019,157.18,157.53,157,157.37
4/8/2019,157.27,157.44,157.03,157.25
4/5/2019,157.24,157.41,156.96,157.25
4/4/2019,157.17,157.55,157.08,157.41
4/3/2019,157.82,157.89,157.07,157.29
4/2/2019,157.59,158.06,157.59,158
4/1/2019,158.1,158.1,157.49,157.56
3/29/2019,158.15,158.31,157.91,158.23
3/28/2019,158.43,158.64,158.1,158.28
3/27/2019,157.68,158.59,157.57,158.48
3/26/2019,157.68,157.72,157.34,157.47
3/25/2019,157.47,157.86,157.23,157.55
3/22/2019,156.54,157.75,156.51,157.63
3/21/2019,156.28,156.82,156.21,156.74
3/20/2019,155.78,156.42,155.73,156.14
3/19/2019,156.11,156.24,155.52,155.85
3/18/2019,156.11,156.25,155.85,156.16
3/15/2019,156.11,156.34,155.83,156.03
3/14/2019,156.1,156.34,155.96,156.02
3/13/2019,156.45,156.57,156.07,156.36
3/12/2019,156.14,156.63,155.81,156.43
3/11/2019,156.5,156.51,156.21,156.42
3/8/2019,156.33,156.63,156.2,156.28
3/7/2019,155.48,156.47,155.32,156.43
3/6/2019,155.99,156.48,155.82,156.3
3/5/2019,155.86,155.98,155.45,155.71
3/4/2019,155.38,155.9,155.2,155.78
3/1/2019,155.52,155.57,155.16,155.41
2/28/2019,155.9,156.16,155.34,155.5
2/27/2019,156.54,156.67,155.75,155.87
2/26/2019,156.69,156.85,156.35,156.46
2/25/2019,156.75,156.81,156.39,156.59
2/22/2019,156.36,156.91,156.3,156.81
2/21/2019,156.79,156.86,156.04,156.26
2/20/2019,156.64,156.88,156.54,156.7
2/19/2019,156.61,156.94,156.46,156.61
2/18/2019,156.72,156.74,156.47,156.55
2/15/2019,156.74,156.83,156.47,156.66
2/14/2019,156.41,156.92,156.21,156.73
2/13/2019,156.19,156.43,156.05,156.31
2/12/2019,156.45,156.45,156.03,156.21
2/11/2019,156.87,156.92,156.34,156.54
2/8/2019,156.58,157.02,156.45,156.94
2/7/2019,155.78,156.64,155.71,156.55
2/6/2019,155.61,155.87,155.56,155.7
2/5/2019,155.59,155.71,155.12,155.68
2/4/2019,155.8,155.83,155.41,155.47
2/1/2019,155.92,155.96,155.62,155.69
1/31/2019,155.71,156.06,155.49,155.86
1/30/2019,155.43,155.72,155.18,155.37
1/29/2019,155.13,155.47,155.04,155.27
1/28/2019,155.38,155.49,154.88,155.1
1/25/2019,155.54,155.62,155.15,155.26
1/24/2019,154.91,155.73,154.78,155.51
1/23/2019,154.84,154.96,154.53,154.76
1/22/2019,154.44,154.94,154.31,154.66
1/21/2019,154.39,154.49,154.23,154.32
1/18/2019,154.47,154.53,154.03,154.26
1/17/2019,154.91,155.08,154.42,154.49
1/16/2019,154.99,155.09,154.55,154.78
1/15/2019,154.81,155.17,154.57,155.08
1/14/2019,154.7,155.07,154.62,154.76
1/11/2019,154.44,154.83,154.35,154.6
1/10/2019,154.12,154.57,154.12,154.4
1/9/2019,153.9,154.3,153.67,154.15
1/8/2019,153.95,154.09,153.69,153.93
1/7/2019,154.12,154.51,153.95,154.15
1/4/2019,155.2,155.23,154.07,154.16
1/3/2019,155.1,155.29,154.57,155.01
1/2/2019,153.89,155.13,153.77,154.83
12/28/2018,153.83,153.95,153.61,153.73
12/27/2018,153.37,153.98,153.34,153.92
12/21/2018,153.73,153.73,153.46,153.55
12/20/2018,153.93,154.2,153.6,153.75
12/19/2018,153.67,154.04,153.43,153.57
12/18/2018,153.48,153.74,153.41,153.53
12/17/2018,153.47,153.49,153.15,153.33
12/14/2018,153.08,153.49,153,153.39
12/13/2018,152.96,153.33,152.7,153.06
12/12/2018,153.54,153.72,152.79,153.17
12/11/2018,153.43,153.78,153.02,153.67
12/10/2018,153.68,153.83,153.17,153.59
12/7/2018,153.42,153.65,153.12,153.36
12/6/2018,153.33,153.8,153.13,153.74
12/5/2018,153.64,153.81,153.33,153.35
12/4/2018,153.27,153.79,152.97,153.45
12/3/2018,152.37,153.06,152.37,152.86
11/30/2018,152.67,152.94,152.63,152.9
11/29/2018,152.36,152.78,152.34,152.77
11/28/2018,152.36,152.54,152.19,152.26
11/27/2018,152.26,152.57,152.18,152.38
11/26/2018,152.29,152.35,152,152.1
11/23/2018,152.01,152.55,151.87,152.46
11/22/2018,152.06,152.23,151.89,151.99
11/21/2018,152.07,152.14,151.84,151.94
11/20/2018,152,152.4,151.9,152.25
11/19/2018,152.09,152.09,151.6,151.96
11/16/2018,151.9,152.12,151.9,152.01
11/15/2018,151.5,152.28,151.43,152.17
11/14/2018,151.72,151.83,151.32,151.5
11/13/2018,151.55,151.78,151.34,151.44
11/12/2018,151.31,151.81,151.29,151.65
11/9/2018,150.79,151.43,150.79,151.39
11/8/2018,150.65,150.87,150.55,150.73
11/7/2018,151.18,151.25,150.64,150.86
11/6/2018,151.07,151.4,150.97,151.06
11/5/2018,150.96,151.27,150.94,151.1
11/2/2018,151.08,151.17,150.81,150.99
11/1/2018,151.59,151.63,151.11,151.34
10/31/2018,151.56,151.73,151.37,151.62
10/30/2018,151.71,151.92,151.32,151.8
10/29/2018,151.98,152.15,151.42,151.71
10/26/2018,151.68,152.26,151.58,152.23
10/25/2018,151.65,151.69,151.19,151.52
10/24/2018,151.03,151.71,151.02,151.54
10/23/2018,150.91,151.34,150.79,151.15
10/22/2018,150.43,150.88,150.2,150.7
10/19/2018,151.14,151.44,150.43,150.76
10/18/2018,150.25,151.3,150.18,150.88
10/17/2018,150.09,150.6,150.08,150.52
10/16/2018,149.85,150.17,149.7,150.08
10/15/2018,150.02,150.23,149.82,149.95
10/12/2018,149.52,150.1,149.31,149.89
10/11/2018,149.69,150.07,149.48,149.71
10/10/2018,149.46,149.52,148.81,149.24
10/9/2018,149.31,149.54,148.97,149.45
10/8/2018,148.92,149.59,148.86,149.31
10/5/2018,149.39,149.48,148.69,148.97
10/4/2018,149.35,149.84,149.1,149.4
10/3/2018,150.53,150.82,149.57,150.29
10/2/2018,150.42,151.14,150.36,150.88
10/1/2018,150.1,150.35,149.73,150.13
9/28/2018,149.9,150.61,149.76,150.15
9/27/2018,149.92,150.15,149.38,149.42
9/26/2018,149.28,149.85,149.25,149.4
9/25/2018,149.57,149.57,149.11,149.23
9/24/2018,150.39,150.5,149.57,149.68
9/21/2018,150.11,150.46,150.04,150.36
9/20/2018,150.09,150.29,149.74,150.1
9/19/2018,150.03,150.23,149.78,149.98
9/18/2018,150.43,150.62,150.02,150.1
9/17/2018,150.64,150.65,150.2,150.38
9/14/2018,150.86,150.9,150.37,150.53
9/13/2018,151.07,151.14,150.62,150.82
9/12/2018,150.71,151.16,150.7,150.99
9/11/2018,151.03,151.03,150.59,150.66
9/10/2018,151.3,151.46,150.88,151.05
9/7/2018,151.78,151.79,151.19,151.31
9/6/2018,151.28,151.84,151.27,151.79
9/5/2018,152.05,152.2,151.45,151.61
9/4/2018,152.38,152.39,151.97,152.04
9/3/2018,152.36,152.66,152.21,152.38
8/31/2018,152.09,152.49,152,152.44
8/30/2018,151.45,152.25,151.3,152.15
8/29/2018,151.79,151.85,151.27,151.35
8/28/2018,151.84,152.04,151.52,151.69
8/27/2018,152.34,152.53,151.72,151.81
8/24/2018,152.18,152.33,151.97,152.26
8/23/2018,152.39,152.4,152.1,152.23
8/22/2018,152.53,152.62,152.08,152.17
8/21/2018,152.77,152.88,152.34,152.41
8/20/2018,152.82,152.91,152.59,152.9
8/17/2018,152.7,153.05,152.59,152.84
8/16/2018,152.58,152.84,152.53,152.66
8/15/2018,152.5,152.99,152.27,152.88
8/14/2018,152.52,152.52,152.28,152.38
8/13/2018,152.63,152.79,152.39,152.53
8/10/2018,151.86,152.62,151.86,152.51
8/9/2018,151.44,151.79,151.39,151.67
8/8/2018,151.21,151.44,151.13,151.28
8/7/2018,151.4,151.56,151.14,151.18
8/6/2018,151.18,151.55,151,151.52
8/3/2018,150.54,151.29,150.54,151.22
8/2/2018,150.33,150.72,150.22,150.43
8/1/2018,150.59,150.62,150.03,150.08
7/31/2018,151.07,151.22,150.58,150.75
7/30/2018,151.3,151.47,150.5,150.6
7/27/2018,151.22,151.4,151.14,151.24
7/26/2018,151.12,151.54,151.05,151.35
7/25/2018,151.51,151.64,151.07,151.54
7/24/2018,151.2,151.5,150.99,151.45
7/23/2018,151.58,151.71,151.14,151.27
7/20/2018,152.33,152.56,151.61,151.7
7/19/2018,151.95,152.43,151.87,152.25
7/18/2018,151.92,152.37,151.92,152.12
7/17/2018,151.76,152.07,151.74,152.02
7/16/2018,152.14,152.14,151.61,151.64
7/13/2018,151.85,152.39,151.83,152.15
7/12/2018,151.72,151.99,151.62,151.94
7/11/2018,151.76,151.97,151.57,151.7
7/10/2018,151.66,151.74,151.43,151.55
7/9/2018,151.84,151.9,151.52,151.78
7/6/2018,151.67,152.1,151.64,151.99
7/5/2018,151.54,151.95,151.23,151.87
7/4/2018,151.77,152.04,151.54,151.72
7/3/2018,151.58,151.98,151.39,151.89
7/2/2018,151.74,152.06,151.59,151.8
6/29/2018,151.32,151.82,151.02,151.72
6/28/2018,151.59,151.83,151.35,151.63
6/27/2018,151.26,151.72,151.18,151.47
6/26/2018,151.22,151.54,150.92,151.26
6/25/2018,151.51,151.74,151.18,151.4
6/22/2018,151.32,151.41,150.97,151.27
6/21/2018,150.48,151.52,150.43,151.32
6/20/2018,150.6,150.86,150.48,150.68
6/19/2018,150.66,151.03,150.63,150.7
6/18/2018,150.34,150.58,150.19,150.32
6/15/2018,150.05,150.69,149.92,150.33
6/14/2018,149.17,150.02,148.62,149.88
6/13/2018,148.97,149.39,148.8,149.24
6/12/2018,149.01,149.09,148.54,149.02
6/11/2018,149.39,149.39,148.72,148.91
6/8/2018,149.4,150.3,149.35,149.57
6/7/2018,149.17,149.65,148.56,148.81
6/6/2018,150.3,150.56,149.18,149.48
6/5/2018,150.06,150.92,150.05,150.7
6/4/2018,150.48,150.66,150.02,150.13
6/1/2018,150.91,151.07,150.23,150.7
5/31/2018,150.99,151.47,150.19,151.38
5/30/2018,152.28,152.3,150.65,151.26
5/29/2018,151.1,153.39,151.03,152.04
5/28/2018,149.99,151.24,149.53,151.17
5/25/2018,149.33,150.58,149.29,150.26
5/24/2018,148.94,149.53,148.55,149.46
5/23/2018,148.3,149.08,148.27,149
5/22/2018,148.62,148.67,147.98,148.14
5/21/2018,147.88,148.74,147.85,148.48
5/18/2018,147.06,148.06,147.04,147.91
5/17/2018,147.26,147.63,146.97,147.11
5/16/2018,147.14,147.74,147.08,147.42
5/15/2018,147.37,147.41,146.85,147
5/14/2018,148.22,148.25,147.36,147.38
5/11/2018,148.16,148.4,148.03,148.09
5/10/2018,148.08,148.49,148.05,148.31
5/9/2018,148.03,148.14,147.76,148.09
5/8/2018,148.49,148.52,148.01,148.09
5/7/2018,148.34,148.66,148.31,148.55
5/4/2018,148.38,148.63,148.29,148.32
5/3/2018,147.89,148.59,147.67,148.5
5/2/2018,147.92,147.94,147.68,147.83
4/30/2018,147.88,148.15,147.62,147.98
4/27/2018,147.62,148.02,147.62,147.9
4/26/2018,147.03,147.7,146.98,147.55
4/25/2018,147.12,147.12,146.69,146.96
4/24/2018,147.12,147.28,146.67,147
4/23/2018,147.12,147.21,146.86,147.04
4/20/2018,147.52,147.64,147.14,147.37
4/19/2018,148.27,148.28,147.3,147.41
4/18/2018,148.5,148.79,148.2,148.29
4/17/2018,148.33,148.69,148.19,148.58
4/16/2018,148.48,148.51,147.98,148.39
4/13/2018,148.53,148.61,148.19,148.58
4/12/2018,148.64,148.76,148.39,148.53
4/11/2018,148.41,148.89,148.41,148.74
4/10/2018,148.58,148.83,148.24,148.29
4/9/2018,148.68,148.73,148.48,148.54
4/6/2018,148.48,148.81,148.39,148.74
4/5/2018,148.46,148.5,148.13,148.35
